coordinates;created_at;hashtags;media;urls;favorite_count;id;in_reply_to_screen_name;in_reply_to_status_id;in_reply_to_user_id;lang;place;possibly_sensitive;quote_id;retweet_count;retweet_id;retweet_screen_name;source;text;tweet_url;user_created_at;user_id;user_default_profile_image;user_description;user_favourites_count;user_followers_count;user_friends_count;user_listed_count;user_location;user_name;user_screen_name;user_statuses_count;user_time_zone;user_urls;user_verified
;Tue Jun 01 05:08:26 +0000 2021;DzieńDziecka;https://twitter.com/DGWdowodztwo/status/1399593660421865475/photo/1;;4;1399593660421865475;;;;pl;;FAŁSZ;;1;;;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";W Dowództwie Garnizonu Warszawa #DzieńDziecka obchodzimy za każdym razem gdy dzieci u nas goszczą👫. Mimo to, wszystkim dzieciakom, które już marzą bądź dopiero zaczną myśleć o tym by zostać jednym z nas życzymy spełnienia marzeń‼️ https://t.co/7FRDhlFC6O;https://twitter.com/DGWdowodztwo/status/1399593660421865475;Mon Sep 18 07:41:24 +0000 2017;909683760421056517;FAŁSZ;Dowództwo Garnizonu Warszawa, #DGW #GNŻ #TakieJestPolskieWojsko #WojskoPolskie #PlacPiłsudskiego;8123;7512;385;37;Warszawa, Polska;Dowództwo GW;DGWdowodztwo;2601;;http://www.dgw.wp.mil.pl;PRAWDA
;Tue Jun 01 04:03:39 +0000 2021;;;;0;1399577358252883968;;;;pl;;;;37;1399432301889691654;lisieckipawel;"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>";Rada Warszawy podjęła uchwałę krajobrazową dotyczącą reklam. Uchwała krajobrazowa za sprawą wojewody mazowieckiego trafiła do sądu. Sąd przyznał rację wojewodzie wytykając błędy Radnym Warszawy. Lewica za sytuację wini wojewodę i żąda jego dymisji. #AbsurdyWarszawy #Warszawa;https://twitter.com/angelam21983732/status/1399577358252883968;Sun Sep 24 05:36:37 +0000 2017;911826684831305728;FAŁSZ;#MuremzaPolskimMundurem;126464;642;714;4;;Engele Merkel;angelam21983732;106050;;;FAŁSZ
;Tue Jun 01 03:51:26 +0000 2021;;;;0;1399574283584745472;;;;pl;;;;37;1399432301889691654;lisieckipawel;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Rada Warszawy podjęła uchwałę krajobrazową dotyczącą reklam. Uchwała krajobrazowa za sprawą wojewody mazowieckiego trafiła do sądu. Sąd przyznał rację wojewodzie wytykając błędy Radnym Warszawy. Lewica za sytuację wini wojewodę i żąda jego dymisji. #AbsurdyWarszawy #Warszawa;https://twitter.com/Mariamarta410/status/1399574283584745472;Sun May 19 05:19:11 +0000 2019;1129979794953842688;FAŁSZ;Prawda jak oliwa na wierzch wypływa. Drugie.2 konto. Poprzednie ruski zgarnął 15 maja. Kocham zwierzeta.;514667;4911;5346;9;;Mariamarta4 👍🇵🇱konto ograniczone za co ?;Mariamarta410;423004;;;FAŁSZ
;Tue Jun 01 05:15:50 +0000 2021;;;;0;1399595521006882817;;;;pl;;;;13;1398642593945292803;warszawa;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"Warszawa solidaryzuje się z wolnymi Białorusinkami i Białorusinami.
🤍❤️🤍
Na ekranach stacji metra Świętokrzyska widnieje wizerunek więzionego przez reżim Ramana Pratasiewicza. Na biało-czerwono-biało podświetlimy dziś też @PalacKultury. #FreePratasevich https://t.co/vrJaBDqyW8";https://twitter.com/Bielany_Love/status/1399595521006882817;Sat May 21 19:37:34 +0000 2016;734105873405071360;FAŁSZ;#Metro #GaleriaMłociny #AWF #UKSW #Ratusz #SzpitalBielański #Lotnisko #MostPółnocny #LasBielański #Dewajtis #Baseny #Wisłostrada #KępaPotocka #bielany #warszawa;6522;676;4974;7;Warszawa, Mazowieckie, Polska;Poznaj najlepsze miejsce do życia.Warszawa Bielany;Bielany_Love;4976;;;FAŁSZ
;Tue Jun 01 05:01:29 +0000 2021;Polska PM2 PM10 zostanWdomu;;;0;1399591911829250048;;;;pl;;;;0;;;"<a href=""http://theveel.com"" rel=""nofollow"">powietrzePolska</a>";"#Polska 😌 DOBRA jakość powietrza.
Najgorzej
#PM2.5 Kalisz-Wyszynskiego 36μg (142%)
#PM10 Warszawa-Komunikacyjna 88μg (177%).

Dane z 265 czujników, 187 stacji @MS_GIOS
2021-06-01 07:01
#zostanWdomu😷";https://twitter.com/PowietrzePolska/status/1399591911829250048;Sat Apr 15 12:04:14 +0000 2017;853217397951668224;FAŁSZ;Trzy automatyczne raporty, jakości powietrza dla całej Polski. Godziny generowania 7, 12, 18.;0;123;16;0;Polska;Powietrze Polska;PowietrzePolska;5169;;;FAŁSZ
;Tue Jun 01 06:19:19 +0000 2021;;;;0;1399611497018429442;;;;pl;;;;1;1399349104929558530;MiejskaWola;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"Dziś wystartowała kolejna edycja plebiscytu Warszawianka Roku 2021🎉 Wszystkich mieszkańców Warszawy zachęcamy do zgłaszania swojej kandydatury! 
👉Formularz zgłoszeniowy oraz dodatkowe informacje znajdują się na stronie: https://t.co/otzhR0edgj https://t.co/aP4rsVQ81a";https://twitter.com/czasnakobiety/status/1399611497018429442;Mon Jun 18 22:01:28 +0000 2018;1,00883E+18;FAŁSZ;#warszawa #mazowsze #polska;312;107;569;0;Warszawa, Mazowieckie, Polska;Czas kobiet;czasnakobiety;1871;;;FAŁSZ
;Tue Jun 01 06:02:05 +0000 2021;WARSZAWA MAPA Korkometr Traffic AutoMapaAlert Korek Utrudnienia KorkometrWARSZAWA;https://twitter.com/AutoMapa/status/1399607162167513089/photo/1;;0;1399607162167513089;;;;pl;;FAŁSZ;;0;;;"<a href=""https://www.korkometr.pl"" rel=""nofollow"">KorkometrPL</a>";"#WARSZAWA
Aktualna #MAPA korków przekraczających 10 min.

⚠️ #Korkometr: 6/12
🕗 Godzina: 08:00

#Traffic #AutoMapaAlert #Korek #Utrudnienia #KorkometrWARSZAWA
.@tvnwarszawa .@rdcpolskieradio .@GazetaStoleczna https://t.co/mSnIvBX7JS";https://twitter.com/AutoMapa/status/1399607162167513089;Thu Apr 23 08:29:11 +0000 2009;34567578;FAŁSZ;Oficjalny profil AutoMapy - najpopularniejszego polskiego programu do nawigacji. Ominiemy z Tobą korki, ostrzeżemy przed radarami. #Korkometr #Nawigacja #AutoCB;439;1906;139;18;Polska;AutoMapa;AutoMapa;62163;;https://www.automapa.pl;FAŁSZ
;Tue Jun 01 06:02:38 +0000 2021;;;;0;1399607300554436614;;;;pl;;;;6;1399459341976100876;K_Stanowski;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";"Pani @cembrowska, coś dla Pani:

Rzeszów: ""Wiemy, jak będzie wyglądał szósty rzeszowski pomnik Jana Pawła II. Koszt to 400 tys. zł""

Radom: ""Cały pomnik zwieńczy orzeł. Jego koszt szacuje na 200-250 tysięcy złotych"".

Warszawa: ""Koszt inwestycji sięgnie 2,5 mln złotych"".";https://twitter.com/OIgnacy/status/1399607300554436614;Mon May 18 18:26:00 +0000 2015;3288794417;FAŁSZ;;116983;2429;2035;41;;Ignacy Ołowski;OIgnacy;668031;;;FAŁSZ
;Tue Jun 01 06:13:26 +0000 2021;;;;2;1399610017167388672;szaku69;1399608865461837826;909289600161583100;pl;;;;0;;;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";"@szaku69 @aneczka07 To, niestety, ""odwieczny"" problem referendów, nawet wyjątkowo ważnych dla mieszkańców. Przykładem Warszawa w 2013. 🙁";https://twitter.com/Rebel07711/status/1399610017167388672;Wed Dec 21 12:55:25 +0000 2016;811555673787998208;FAŁSZ;💯🇵🇱🦎;335335;3250;3593;0;;Maciej Jaśkiewicz;Rebel07711;57467;;;FAŁSZ
;Tue Jun 01 06:04:02 +0000 2021;;;;0;1399607652309770243;;;;pl;;;;19;1397833488481591296;Warszawa_STAT;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Największe województwo, największe wyzwania, ale też z pewnością największa satysfakcja z pracy! Z okazji #DzieńSamorząduTerytorialnego życzymy wszystkim Przedstawicielom i Pracownikom samorządu terytorialnego #Mazowsze sukcesów i zawodowego spełnienia! ➡️https://t.co/HxUZVaCcMm https://t.co/JoBTco9v9Z;https://twitter.com/SzotLeszek/status/1399607652309770243;Mon Sep 11 08:35:42 +0000 2017;907160710001692672;PRAWDA;;1386;0;2;0;;Leszek Szot;SzotLeszek;1390;;;FAŁSZ
;Tue Jun 01 05:26:14 +0000 2021;DzieńDziecka;;;0;1399598139053588481;;;;pl;;;;1;1399593660421865475;DGWdowodztwo;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";W Dowództwie Garnizonu Warszawa #DzieńDziecka obchodzimy za każdym razem gdy dzieci u nas goszczą👫. Mimo to, wszystkim dzieciakom, które już marzą bądź dopiero zaczną myśleć o tym by zostać jednym z nas życzymy spełnienia marzeń‼️ https://t.co/7FRDhlFC6O;https://twitter.com/5595HH12891/status/1399598139053588481;Thu Dec 10 10:46:28 +0000 2015;4436669717;FAŁSZ;"POLSKA🇵🇱
BÓG  HONOR OJCZYZNA 🇵🇱
WP🇵🇱MW 🇵🇱 #MuremZaPolskimMundurem 🇵🇱 #MuremZaPolskimŻołnierzem🇵🇱 
#SolidarnizUkrainą🇺🇦🇵🇱";35155;749;1625;2;;Adam Urbański;5595HH12891;31476;;;FAŁSZ
;Tue Jun 01 05:02:04 +0000 2021;KorkometrWARSZAWA Korkometr Traffic AutoMapaAlert Korek Utrudnienia;https://twitter.com/AutoMapa/status/1399592059435196416/photo/1;;0;1399592059435196416;;;;pl;;FAŁSZ;;0;;;"<a href=""https://www.korkometr.pl"" rel=""nofollow"">KorkometrPL</a>";"Dzień dobry .@warszawa!
Oto aktualny #KorkometrWARSZAWA

⚠️ #Korkometr: 2/12
🕖 Godzina: 07:00
🚦Aktualne czasy dojazdu do Centrum

#Traffic #AutoMapaAlert #Korek #Utrudnienia 
.@tvnwarszawa .@rdcpolskieradio .@GazetaStoleczna https://t.co/Ft6zsMkPI2";https://twitter.com/AutoMapa/status/1399592059435196416;Thu Apr 23 08:29:11 +0000 2009;34567578;FAŁSZ;Oficjalny profil AutoMapy - najpopularniejszego polskiego programu do nawigacji. Ominiemy z Tobą korki, ostrzeżemy przed radarami. #Korkometr #Nawigacja #AutoCB;439;1906;139;18;Polska;AutoMapa;AutoMapa;62163;;https://www.automapa.pl;FAŁSZ
;Tue Jun 01 05:03:58 +0000 2021;kosaciecżółty;;;0;1399592538374393857;;;;pl;;;;4;1399573466458775555;obpowsin;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"#kosaciecżółty zasiedla stanowiska o pozwyższonej wilgotności gleby takie jak brzegi jezior i stawów, mniejsze cieki wodne, wilgotne łąki.
W naszym Ogrodzie znajdziecie go także nad wodą 😉

#obpowsin #irispseudoacorus #ogródbotaniczny #Warszawa #ursynów #powsin https://t.co/RvYTilJsD1";https://twitter.com/MeteoprognozaPL/status/1399592538374393857;Wed Jul 16 13:54:38 +0000 2014;2651114600;FAŁSZ;"Pogoda to nasz żywioł! #pogoda #meteo 
https://t.co/yNsUQb6qnz https://t.co/xM6zqUjrML mapy: http://153.19.38.189/";276832;37558;1478;180;Polska;meteoprognoza.pl🇵🇱;MeteoprognozaPL;200577;;http://www.meteoprognoza.pl;FAŁSZ
;Tue Jun 01 05:16:48 +0000 2021;;;https://tvn24.pl/tvnwarszawa/srodmiescie/warszawa-policja-pozyczali-markowe-odkurzacze-i-sprzedawali-w-internecie-za-pol-ceny-5109381;1;1399595766931468295;;;;pl;;FAŁSZ;;0;;;"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>";"Śródmiejscy wywiadowcy zatrzymali dwóch podejrzanych między innymi o oszustwo i przywłaszczenie mienia.

https://t.co/wEtCJPt8HZ";https://twitter.com/tvnwarszawa/status/1399595766931468295;Tue May 12 19:02:00 +0000 2009;39568364;FAŁSZ;"Najszybsze informacje i zawsze aktualny serwis wideo z Warszawy.

Członek rodziny @tvn24.";10;334454;21;427;Warszawa;TVN Warszawa;tvnwarszawa;86017;;http://www.tvnwarszawa.pl;PRAWDA
;Tue Jun 01 04:38:07 +0000 2021;;;;0;1399586029066231809;;;;pl;;;;1;1399584500359864320;GazetaStoleczna;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"W urodziny dostała życzenia: ""Wszystkiego najgorszego cwana suko. Nie zasłużyłaś na lepsze traktowanie"". Chciała zgłosić stalkera na policję, ale usłyszała, że i tak umorzą sprawę. https://t.co/e1EtwTRJgn";https://twitter.com/Krzysiek_K/status/1399586029066231809;Wed Oct 07 06:38:52 +0000 2009;80512323;FAŁSZ;The less you know, the more you believe;283914;1498;4869;34;the darkest timeline;Krzysiek ⚡;Krzysiek_K;221707;;;FAŁSZ
;Tue Jun 01 05:36:07 +0000 2021;SlonskoSztama;;;0;1399600626259173378;;;;pl;;;;12;1399474538082144263;LukaszKohut;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"Tako Warszawa to jo mom richtig we zocy. Harce #SlonskoSztama we Warschau. Wielokulturowość i uznawanie mniejszości etnicznych to standardy europejskie❗

#tylkoprzypominam 🟡🔵 https://t.co/dCkUlUekbl https://t.co/1R5OERTjgR";https://twitter.com/LincaAgata/status/1399600626259173378;Mon Nov 05 11:21:16 +0000 2018;1059405280495239168;FAŁSZ;Ślązaczka, feministka, Asystentka Krajowa Posła do Parlamentu Europejskiego @LukaszKohut oraz studentka Politologii na Uniwersytecie Śląskim.;8946;1620;409;14;Zabrze, Polska;Agata Linca;LincaAgata;7868;;;FAŁSZ
;Tue Jun 01 03:47:30 +0000 2021;;;;0;1399573291766095875;;;;pl;;;;48;1399355578724630528;trzaskowski_;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"Ośrodek dziennej rehabilitacji ""Przytulas"" na Białołęce już działa🙂 To nowoczesna placówka, gdzie dzieci z zaburzeniami wieku rozwojowego otrzymają kompleksową pomoc! Inwestycja została sfinansowana ze środków @warszawa. Zdrowie i wsparcie najmłodszych jest dla nas bezcenne! https://t.co/aq1nJFyFtA";https://twitter.com/POOlkusz/status/1399573291766095875;Sat Mar 04 07:04:41 +0000 2017;837921723177664512;FAŁSZ;Nieoficjalny profil sympatyków Platformy Obywatelskiej w Powiecie Olkuskim.  ✌️🇵🇱;37374;485;892;1;Olkusz, Polska;PO Olkusz;POOlkusz;30723;;;FAŁSZ
;Tue Jun 01 04:47:54 +0000 2021;;;;0;1399588491823099904;;;;pl;;;;33;1399428738304065546;joannaplotnicka;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Zbliża się 81 rocznica I Transportu do KL Auschwitz 14 czerwca 1940r. Społeczny Komitet 14 czerwca informuje, że 12 czerwca 2021, o godz. 13.00, ul. Nowogrodzka 27, Warszawa (Galeria Plakatu), City Poster  odbędzie się uroczysta inauguracja plakatu Pana Wojciecha Korkucia. https://t.co/eg2c3jnuKU;https://twitter.com/alicjasuwalska1/status/1399588491823099904;Fri Mar 10 06:39:41 +0000 2017;840089761075290112;PRAWDA;Tylko prawa strona. Cenię Pana Grzegorza Brauna i moim ulubieńcem jest Pan Michalkiewicz. Nie znoszę nowomowy i lewactwa.;37631;375;647;6;;Ela;alicjasuwalska1;32519;;;FAŁSZ
;Tue Jun 01 06:19:52 +0000 2021;dzieci;;;0;1399611635803754497;;;;pl;;;;22;1399610269467394048;Warszawa_STAT;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"Pomimo malejącej liczby urodzeń w Warszawie, liczba #dzieci wzrasta. Wszystko za sprawą migracji do atrakcyjnej dla rodzin z dziećmi stolicy. https://t.co/NaRixsWTpo
 
Z okazji #DzieńDziecka najmłodszym mieszkańcom #Warszawa i #Mazowsze życzymy samych radości i spełnienia marzeń! https://t.co/JoLh9B5cbe";https://twitter.com/Alekseusz/status/1399611635803754497;Thu May 07 09:36:09 +0000 2020;1258329659474939907;FAŁSZ;;758;0;12;0;;Alekseusz;Alekseusz;755;;;FAŁSZ
;Tue Jun 01 06:03:15 +0000 2021;;;;1;1399607454158176257;realbrysio76;1399604227354288134;1170251387374047200;pl;;;;0;;;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";@realbrysio76 @Madel_Krzysztof Wietnamskie? Kolega ze studiów mieszka i pracuje w Hanoi, twierdzi że Warszawa to dziura;https://twitter.com/lawral_fsd/status/1399607454158176257;Sat Oct 10 17:56:37 +0000 2009;81407184;FAŁSZ;Symetryczny, sarkastyczny i ironiczny kierowca TIRa;13311;149;204;1;Poland;aleksander lawreszuk;lawral_fsd;21454;;;FAŁSZ
;Tue Jun 01 04:17:52 +0000 2021;;https://twitter.com/bartjakubik/status/1399580935901827079/photo/1;;0;1399580935901827079;trzaskowski_;1398170753942630409;370112160;pl;;FAŁSZ;;0;;;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";@trzaskowski_ @warszawa Ej kurdupel, jak się noszą gacie? https://t.co/0btjyU3imO;https://twitter.com/bartjakubik/status/1399580935901827079;Sat Nov 24 18:02:51 +0000 2018;1066391711130312707;FAŁSZ;;4;6;138;0;;bartlomiejbartoszjakub;bartjakubik;134;;;FAŁSZ
;Tue Jun 01 02:35:04 +0000 2021;;;;0;1399555063237025792;;;;pl;;;;37;1399432301889691654;lisieckipawel;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Rada Warszawy podjęła uchwałę krajobrazową dotyczącą reklam. Uchwała krajobrazowa za sprawą wojewody mazowieckiego trafiła do sądu. Sąd przyznał rację wojewodzie wytykając błędy Radnym Warszawy. Lewica za sytuację wini wojewodę i żąda jego dymisji. #AbsurdyWarszawy #Warszawa;https://twitter.com/MarekKopacz10/status/1399555063237025792;Sun Jul 12 07:08:16 +0000 2020;1282210056327528448;FAŁSZ;Prawa strona. POLSKA W SERCU🇵🇱🇵🇱🇵🇱. Motto to BÓG HONOR OJCZYZNA WALCZĘ Z LEWACTWEM.STREFA WOLNA OD LGBT I INNYCH DEWIACJI👍✌️🇵🇱🇵🇱🇵🇱🇵🇱🙏🙏🙏🙏;179502;3412;3204;22;;Marek Kopacz. #POLSKA W SERCU🇵🇱🇵🇱💪.🇵🇱🇵🇱👊;MarekKopacz10;204254;;;FAŁSZ
;Tue Jun 01 05:32:28 +0000 2021;ratusz;;;0;1399599709677920258;;;;pl;;;;112;1397220251742445571;AnnaKalczynska;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Przepraszam - czy można oprotestować pomysł transformacji Alej Jerozolimskich? Czy pomysły można konsultować? #ratusz @trzaskowski_  gdzie niby mają podziać się Ci wszyscy, którzy o 17.30 próbują przebić się przez centrum? Podróżni z bagażami z dworca? https://t.co/n7aUNsdQIZ https://t.co/sD7IzwHd6s;https://twitter.com/MalinaNowak/status/1399599709677920258;Thu Apr 11 12:52:13 +0000 2019;1116323064210501632;PRAWDA;;5030;7;112;0;;Malina Nowak;MalinaNowak;210;;;FAŁSZ
;Tue Jun 01 02:56:11 +0000 2021;;;;0;1399560380473647105;;;;pl;;;;37;1399432301889691654;lisieckipawel;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Rada Warszawy podjęła uchwałę krajobrazową dotyczącą reklam. Uchwała krajobrazowa za sprawą wojewody mazowieckiego trafiła do sądu. Sąd przyznał rację wojewodzie wytykając błędy Radnym Warszawy. Lewica za sytuację wini wojewodę i żąda jego dymisji. #AbsurdyWarszawy #Warszawa;https://twitter.com/Dosia1960/status/1399560380473647105;Mon Jul 23 08:28:16 +0000 2012;712053576;FAŁSZ;;111443;2474;4990;27;Polska;Krystyna H.W.;Dosia1960;324720;;;FAŁSZ
;Tue Jun 01 04:32:02 +0000 2021;;;https://warszawa.wyborcza.pl/warszawa/7,54420,27097011,ty-cwana-suko-twoja-sielanka-w-koncu-sie-skonczy-od-ponad.html;1;1399584500359864320;;;;pl;;FAŁSZ;;1;;;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";"W urodziny dostała życzenia: ""Wszystkiego najgorszego cwana suko. Nie zasłużyłaś na lepsze traktowanie"". Chciała zgłosić stalkera na policję, ale usłyszała, że i tak umorzą sprawę. https://t.co/e1EtwTRJgn";https://twitter.com/GazetaStoleczna/status/1399584500359864320;Wed May 14 12:06:47 +0000 2014;2494096068;FAŁSZ;"Wyborcza Warszawa. Najlepsze i najszybsze wiadomości z Warszawy,
Agora S.A. przetwarza dane w związku z prowadzeniem profilu. Więcej: https://t.co/etuQfiKK9b";254;19191;365;151;;Wyborcza.pl Warszawa;GazetaStoleczna;40289;;http://warszawa.wyborcza.pl;FAŁSZ
;Tue Jun 01 05:43:15 +0000 2021;;;https://www.gddkia.gov.pl/pl/a/41338/Konkurs-Innowacje-w-drogownictwie;0;1399602423715532802;;;;pl;;FAŁSZ;;3;1399290073896660994;GDDKiA;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";"Przypominamy o naszym Konkursie ""Innowacje w drogownictwie"" 👨‍🎓

➡ Więcej szczegółów: https://t.co/sk5ZKcD5M7 https://t.co/S7bZmhFyew";https://twitter.com/GDDKiA_Warszawa/status/1399602423715532802;Sun Jun 10 21:29:03 +0000 2018;1005924828845658115;FAŁSZ;;13042;2905;66;21;;GDDKiA Warszawa;GDDKiA_Warszawa;2922;;;FAŁSZ
;Tue Jun 01 04:23:01 +0000 2021;dentobus;;;0;1399582230222192641;;;;pl;;;;1;1399285910483746817;NFZ_Warszawa;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"🔴🟠🟡 W czerwcu #dentobus odwiedzi następujące miejscowości na Mazowszu: Góra Kalwaria, Piaseczno, Pęchery, Konstancin Jeziorna, Tarczyn, Łoś. 

Zapraszamy dzieci i młodzież do ukończenia 1⃣8⃣. r.ż.

Szczegóły 👉 https://t.co/523AkIhMh8

@NFZ_Centrala @SylwiaWadrzyk https://t.co/SVw75SiItY";https://twitter.com/SylwiaWadrzyk/status/1399582230222192641;Mon Feb 06 10:35:17 +0000 2017;828552636345499648;FAŁSZ;Dyrektor Departamentu Obsługi Klientów i Profilaktyki @NFZ_GOV_PL. Wcześniej: rzecznik prasowy Ministerstwa Zdrowia oraz NFZ. Profil osobisty.;8602;1184;575;6;;SylwiaWadrzyk;SylwiaWadrzyk;4414;;;FAŁSZ
;Tue Jun 01 06:20:53 +0000 2021;;;;0;1399611891065012227;;;;pl;;;;3;1399305032701558785;AldonaMachnow1;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Silna, zaangażowana, tolerancyjna, odważna – taka jest @warszawa i takie są jej mieszkanki ❤️ Dziś wystartował plebiscyt Warszawianka Roku, którą może zostać każda kobieta, a o przyznaniu tytułu decydują mieszkańcy. Zgłoszenia przyjmujemy do 30 czerwca 👉 https://t.co/ezKT5eRgPG https://t.co/EOqIeJyh1a;https://twitter.com/czasnakobiety/status/1399611891065012227;Mon Jun 18 22:01:28 +0000 2018;1,00883E+18;FAŁSZ;#warszawa #mazowsze #polska;312;107;569;0;Warszawa, Mazowieckie, Polska;Czas kobiet;czasnakobiety;1871;;;FAŁSZ
